Game,Team,Opponent,Win_Loss,Runs,Runs Allowed,Day_Night,Attendance,Team,HR Count
16,CHC,CIN,Win,6,5,Night,29350,CHC,3
15,CHW,CLE,Loss,0,3,Night,18159,CHW,0
17,CIN,CHC,Loss,5,6,Night,29350,CIN,1
16,CLE,CHW,Win,3,0,Night,18159,CLE,1
17,COL,SFG,Win,6,5,Night,27663,COL,2
16,DET,MIN,Loss,3,6,Night,22647,DET,1
17,HOU,TBR,Win,6,3,Night,17683,HOU,1
16,KCR,TEX,Loss,2,6,Night,31320,KC,0
18,LAA,TOR,Loss,7,8,Night,40176,LAA,1
17,LAD,ARI,Loss,5,13,Night,27018,LAD,2
16,MIA,SDP,Loss,3,5,Night,30413,MIA,2
18,MIL,STL,Loss,3,6,Night,23126,MIL,1
16,MIN,DET,Win,6,3,Night,22647,MIN,1
17,NYM,WSN,Loss,3,4,Night,34773,NYM,2
16,NYY,PIT,Loss,3,6,Night,30565,NYY,0
17,OAK,SEA,Win,3,1,Night,15255,OAK,2
16,PHI,ATL,Win,4,3,Night,24189,PHI,0
16,PIT,NYY,Win,6,3,Night,30565,PIT,2
18,SDP,MIA,Win,5,3,Night,30413,SD,1
18,SEA,OAK,Loss,1,3,Night,15255,SEA,0
17,SFG,COL,Loss,5,6,Night,27663,SF,1
17,STL,MIL,Win,6,3,Night,23126,STL,1
18,TBR,HOU,Loss,3,6,Night,17683,TB,3
17,TEX,KCR,Win,6,2,Night,31320,TEX,4
16,TOR,LAA,Win,8,7,Night,40176,TOR,1
16,WSN,NYM,Win,4,3,Night,34773,WSH,2
19,ARI,LAD,Win,11,5,Night,36294,ARI,4
17,ATL,PHI,Loss,3,4,Night,31334,ATL,1
16,BAL,BOS,Win,4,2,Night,35457,BAL,2
18,BOS,BAL,Loss,2,4,Night,35457,BOS,1
17,CHC,CIN,Win,12,8,Day,27189,CHC,3
16,CHW,CLE,Loss,0,7,Night,32044,CHW,0
18,CIN,CHC,Loss,8,12,Day,27189,CIN,3
17,CLE,CHW,Win,7,0,Night,32044,CLE,3
18,COL,SFG,Win,12,3,Night,39239,COL,3
17,DET,MIN,Win,5,4,Day,25719,DET,2
18,HOU,TBR,Loss,3,6,Night,17008,HOU,2
17,KCR,TEX,Loss,1,2,Night,41446,KC,0
19,LAA,TOR,Win,5,4,Night,41345,LAA,1
18,LAD,ARI,Loss,5,11,Night,36294,LAD,1
17,MIA,SDP,Win,6,3,Night,39319,MIA,3
19,MIL,STL,Loss,1,4,Night,30865,MIL,0
17,MIN,DET,Loss,4,5,Day,25719,MIN,1
18,NYM,WSN,Loss,1,3,Day,42145,NYM,0
17,NYY,PIT,Win,11,5,Day,36140,NYY,3
18,OAK,SEA,Win,4,3,Day,20722,OAK,2
17,PHI,ATL,Win,4,3,Night,31334,PHI,0
17,PIT,NYY,Loss,5,11,Day,36140,PIT,2
19,SDP,MIA,Loss,3,6,Night,39319,SD,1
19,SEA,OAK,Loss,3,4,Day,20722,SEA,1
18,SFG,COL,Loss,3,12,Night,39239,SF,1
18,STL,MIL,Win,4,1,Night,30865,STL,1
19,TBR,HOU,Win,6,3,Night,17008,TB,0
18,TEX,KCR,Win,2,1,Night,41446,TEX,1
17,TOR,LAA,Loss,4,5,Night,41345,TOR,2
17,WSN,NYM,Win,3,1,Day,42145,WSH,0
20,ARI,LAD,Loss,2,6,Day,28704,ARI,1
18,ATL,PHI,Loss,2,5,Day,28632,ATL,1
17,BAL,BOS,Loss,2,6,Day,35522,BAL,0
19,BOS,BAL,Win,6,2,Day,35522,BOS,3
18,CHC,CIN,Loss,5,7,Day,32670,CHC,1
17,CHW,CLE,Win,6,2,Day,24444,CHW,0
19,CIN,CHC,Win,7,5,Day,32670,CIN,1
18,CLE,CHW,Loss,2,6,Day,24444,CLE,1
19,COL,SFG,Win,8,0,Day,42011,COL,1
18,DET,MIN,Win,13,4,Day,26713,DET,2
19,HOU,TBR,Win,6,4,Day,15548,HOU,2
18,KCR,TEX,Loss,2,5,Day,37177,KC,2
20,LAA,TOR,Loss,2,6,Day,35034,LAA,0
19,LAD,ARI,Win,6,2,Day,28704,LAD,1
18,MIA,SDP,Win,7,3,Day,26070,MIA,1
20,MIL,STL,Loss,4,6,Day,31158,MIL,1
18,MIN,DET,Loss,4,13,Day,26713,MIN,2
19,NYM,WSN,Loss,3,6,Night,27044,NYM,2
18,NYY,PIT,Loss,1,2,Day,27840,NYY,1
19,OAK,SEA,Loss,1,11,Day,24165,OAK,0
18,PHI,ATL,Win,5,2,Day,28632,PHI,3
18,PIT,NYY,Win,2,1,Day,27840,PIT,0
20,SDP,MIA,Loss,3,7,Day,26070,SD,1
20,SEA,OAK,Win,11,1,Day,24165,SEA,2
19,SFG,COL,Loss,0,8,Day,42011,SF,0
19,STL,MIL,Win,6,4,Day,31158,STL,0
20,TBR,HOU,Loss,4,6,Day,15548,TB,1
19,TEX,KCR,Win,5,2,Day,37177,TEX,2
18,TOR,LAA,Win,6,2,Day,35034,TOR,3
18,WSN,NYM,Win,6,3,Night,27044,WSH,2
21,ARI,SDP,Win,7,6,Night,14758,ARI,2
18,BAL,TBR,Win,6,3,Night,11142,BAL,3
19,CHC,PIT,Win,14,3,Night,13445,CHC,1
18,CHW,KCR,Win,12,1,Night,11484,CHW,1
20,CIN,MIL,Loss,7,11,Night,23943,CIN,1
20,COL,WSN,Win,8,4,Night,23019,COL,2
19,KCR,CHW,Loss,1,12,Night,11484,KC,0
21,LAA,TOR,Win,2,1,Night,25304,LAA,0
20,LAD,SFG,Loss,1,2,Night,41399,LAD,0
21,MIL,CIN,Win,11,7,Night,23943,MIL,3
19,MIN,TEX,Win,3,2,Night,19027,MIN,0
19,PIT,CHC,Loss,3,14,Night,13445,PIT,0
21,SDP,ARI,Loss,6,7,Night,14758,SD,2
20,SFG,LAD,Win,2,1,Night,41399,SF,0
21,TBR,BAL,Loss,3,6,Night,11142,TB,1
20,TEX,MIN,Loss,2,3,Night,19027,TEX,0
19,TOR,LAA,Loss,1,2,Night,25304,TOR,1
19,WSN,COL,Loss,4,8,Night,23019,WSH,1
22,ARI,SDP,Win,9,3,Night,17531,ARI,2
19,BAL,TBR,Loss,0,2,Night,11472,BAL,0
20,CHC,PIT,Win,1,0,Night,15326,CHC,0
19,CHW,KCR,Win,10,5,Night,14591,CHW,0
21,CIN,MIL,Loss,1,9,Night,28449,CIN,1
19,CLE,HOU,Loss,2,4,Night,14581,CLE,2
21,COL,WSN,Loss,12,15,Night,21340,COL,4
19,DET,SEA,Win,19,9,Night,22728,DET,4
20,HOU,CLE,Win,4,2,Night,14581,HOU,0
20,KCR,CHW,Loss,5,10,Night,14591,KC,2
22,LAA,OAK,Win,2,1,Night,30124,LAA,1
21,LAD,SFG,Win,2,1,Night,41329,LAD,0
22,MIL,CIN,Win,9,1,Night,28449,MIL,2
20,MIN,TEX,Win,8,1,Night,20568,MIN,2
20,OAK,LAA,Loss,1,2,Night,30124,OAK,1
20,PIT,CHC,Loss,0,1,Night,15326,PIT,0
22,SDP,ARI,Loss,3,9,Night,17531,SD,1
21,SEA,DET,Loss,9,19,Night,22728,SEA,3
21,SFG,LAD,Loss,1,2,Night,41329,SF,0
20,STL,TOR,Loss,5,6,Night,40223,STL,1
22,TBR,BAL,Win,2,0,Night,11472,TB,0
21,TEX,MIN,Loss,1,8,Night,20568,TEX,1
20,TOR,STL,Win,6,5,Night,40223,TOR,0
20,WSN,COL,Win,15,12,Night,21340,WSH,1
23,ARI,SDP,Loss,5,8,Night,12215,ARI,0
19,ATL,NYM,Win,8,2,Night,22819,ATL,0
20,BAL,TBR,Win,5,4,Night,16289,BAL,0
20,BOS,NYY,Loss,1,3,Night,32072,BOS,0
21,CHC,PIT,Loss,5,6,Night,16904,CHC,1
20,CHW,KCR,Win,5,2,Day,18218,CHW,2
22,CIN,MIL,Loss,4,9,Day,19062,CIN,4
20,CLE,HOU,Win,7,6,Night,16052,CLE,0
22,COL,WSN,Loss,4,11,Night,22461,COL,0
20,DET,SEA,Loss,0,8,Night,23327,DET,0
21,HOU,CLE,Loss,6,7,Night,16052,HOU,2
21,KCR,CHW,Loss,2,5,Day,18218,KC,0
23,LAA,OAK,Win,8,5,Night,30248,LAA,0
22,LAD,SFG,Loss,3,4,Night,41573,LAD,1
19,MIA,PHI,Loss,4,7,Night,26191,MIA,1
23,MIL,CIN,Win,9,4,Day,19062,MIL,1
21,MIN,TEX,Loss,3,14,Night,22365,MIN,1
20,NYM,ATL,Loss,2,8,Night,22819,NYM,0
19,NYY,BOS,Win,3,1,Night,32072,NYY,1
21,OAK,LAA,Loss,5,8,Night,30248,OAK,2
19,PHI,MIA,Win,7,4,Night,26191,PHI,3
21,PIT,CHC,Win,6,5,Night,16904,PIT,2
23,SDP,ARI,Win,8,5,Night,12215,SD,3
22,SEA,DET,Win,8,0,Night,23327,SEA,2
22,SFG,LAD,Win,4,3,Night,41573,SF,2
23,TBR,BAL,Loss,4,5,Night,16289,TB,2
22,TEX,MIN,Win,14,3,Night,22365,TEX,2
21,WSN,COL,Win,11,4,Night,22461,WSH,3
24,ARI,SDP,Win,6,2,Night,15452,ARI,3
20,ATL,NYM,Win,7,5,Day,23243,ATL,1
21,BOS,NYY,Loss,0,3,Night,34054,BOS,0
21,CLE,HOU,Win,4,3,Night,14452,CLE,3
23,COL,WSN,Loss,5,16,Day,34929,COL,1
21,DET,SEA,Loss,1,2,Day,25325,DET,0
22,HOU,CLE,Loss,3,4,Night,14452,HOU,1
24,LAA,OAK,Win,2,1,Night,37603,LAA,0
23,LAD,SFG,Win,5,1,Day,41580,LAD,1
20,MIA,PHI,Loss,2,3,Day,22180,MIA,0
21,NYM,ATL,Loss,5,7,Day,23243,NYM,1
20,NYY,BOS,Win,3,0,Night,34054,NYY,0
22,OAK,LAA,Loss,1,2,Night,37603,OAK,0
20,PHI,MIA,Win,3,2,Day,22180,PHI,0
24,SDP,ARI,Loss,2,6,Night,15452,SD,1
23,SEA,DET,Win,2,1,Day,25325,SEA,0
23,SFG,LAD,Loss,1,5,Day,41580,SF,0
21,STL,TOR,Win,8,4,Day,40099,STL,2
22,STL,TOR,Win,6,4,Night,40035,STL,1
21,TOR,STL,Loss,4,8,Day,40099,TOR,1
22,TOR,STL,Loss,4,6,Night,40035,TOR,1
22,WSN,COL,Win,16,5,Day,34929,WSH,3
25,ARI,COL,Loss,1,3,Night,19300,ARI,0
21,ATL,MIL,Win,10,8,Night,26453,ATL,1
21,BAL,NYY,Loss,11,14,Night,36912,BAL,3
22,BOS,CHC,Win,5,4,Night,37054,BOS,1
22,CHC,BOS,Loss,4,5,Night,37054,CHC,2
21,CHW,DET,Win,7,3,Night,26049,CHW,3
23,CIN,STL,Loss,5,7,Night,42722,CIN,2
22,CLE,SEA,Loss,1,3,Night,20842,CLE,1
24,COL,ARI,Win,3,1,Night,19300,COL,1
22,DET,CHW,Loss,3,7,Night,26049,DET,0
23,HOU,OAK,Win,9,4,Night,28472,HOU,1
22,KCR,MIN,Loss,4,6,Night,27911,KC,2
25,LAA,TEX,Win,6,3,Night,28968,LAA,3
24,LAD,PHI,Win,5,3,Night,46729,LAD,0
21,MIA,PIT,Loss,2,12,Night,19690,MIA,0
24,MIL,ATL,Loss,8,10,Night,26453,MIL,3
22,MIN,KCR,Win,6,4,Night,27911,MIN,1
22,NYM,WSN,Win,7,5,Night,34562,NYM,2
21,NYY,BAL,Win,14,11,Night,36912,NYY,5
23,OAK,HOU,Loss,4,9,Night,28472,OAK,2
21,PHI,LAD,Loss,3,5,Night,46729,PHI,0
22,PIT,MIA,Win,12,2,Night,19690,PIT,1
25,SDP,SFG,Loss,3,4,Night,41436,SD,1
24,SEA,CLE,Win,3,1,Night,20842,SEA,2
24,SFG,SDP,Win,4,3,Night,41436,SF,1
23,STL,CIN,Win,7,5,Night,42722,STL,2
24,TBR,TOR,Win,7,4,Night,36256,TB,4
23,TEX,LAA,Loss,3,6,Night,28968,TEX,0
23,TOR,TBR,Loss,4,7,Night,36256,TOR,1
23,WSN,NYM,Loss,5,7,Night,34562,WSH,3
26,ARI,COL,Loss,6,7,Night,30445,ARI,3
22,ATL,MIL,Win,11,3,Night,30026,ATL,4
22,BAL,NYY,Loss,4,12,Day,37303,BAL,1
23,BOS,CHC,Loss,4,7,Day,36776,BOS,2
23,CHC,BOS,Win,7,4,Day,36776,CHC,3
22,CHW,DET,Win,6,4,Day,36217,CHW,3
23,CLE,SEA,Win,4,3,Day,21221,CLE,0
25,COL,ARI,Win,7,6,Night,30445,COL,3
23,DET,CHW,Loss,4,6,Day,36217,DET,1
24,HOU,OAK,Loss,1,2,Night,32147,HOU,1
26,LAA,TEX,Loss,3,6,Night,44597,LAA,0
25,LAD,PHI,Win,6,5,Night,53110,LAD,5
22,MIA,PIT,Loss,0,4,Night,33152,MIA,0
25,MIL,ATL,Loss,3,11,Night,30026,MIL,0
23,NYM,WSN,Win,5,3,Day,36501,NYM,3
22,NYY,BAL,Win,12,4,Day,37303,NYY,4
24,OAK,HOU,Win,2,1,Night,32147,OAK,2
22,PHI,LAD,Loss,5,6,Night,53110,PHI,2
23,PIT,MIA,Win,4,0,Night,33152,PIT,1
26,SDP,SFG,Win,12,4,Night,42862,SD,2
25,SEA,CLE,Loss,3,4,Day,21221,SEA,2
25,SFG,SDP,Loss,4,12,Night,42862,SF,0
25,TBR,TOR,Loss,1,4,Day,42419,TB,0
24,TEX,LAA,Win,6,3,Night,44597,TEX,2
24,TOR,TBR,Win,4,1,Day,42419,TOR,1
24,WSN,NYM,Loss,3,5,Day,36501,WSH,1
27,ARI,COL,Win,2,0,Day,23613,ARI,1
23,ATL,MIL,Loss,3,4,Day,24395,ATL,1
23,BAL,NYY,Win,7,4,Day,41022,BAL,0
24,BOS,CHC,Win,6,2,Night,36916,BOS,1
24,CHC,BOS,Loss,2,6,Night,36916,CHC,1
23,CHW,DET,Loss,3,7,Day,26045,CHW,1
24,CIN,STL,Win,5,4,Day,45282,CIN,0
24,CLE,SEA,Win,12,4,Day,21824,CLE,2
26,COL,ARI,Loss,0,2,Day,23613,COL,0
24,DET,CHW,Win,7,3,Day,26045,DET,1
25,HOU,OAK,Win,7,2,Day,34880,HOU,1
23,KCR,MIN,Loss,5,7,Day,32685,KC,2
27,LAA,TEX,Win,5,2,Day,39804,LAA,2
26,LAD,PHI,Win,5,3,Day,48961,LAD,2
23,MIA,PIT,Win,10,3,Day,26245,MIA,1
26,MIL,ATL,Win,4,3,Day,24395,MIL,2
23,MIN,KCR,Win,7,5,Day,32685,MIN,1
24,NYM,WSN,Loss,5,23,Day,36806,NYM,2
23,NYY,BAL,Loss,4,7,Day,41022,NYY,1
25,OAK,HOU,Loss,2,7,Day,34880,OAK,0
23,PHI,LAD,Loss,3,5,Day,48961,PHI,1
24,PIT,MIA,Loss,3,10,Day,26245,PIT,1
27,SDP,SFG,Win,5,2,Day,41989,SD,2
26,SEA,CLE,Loss,4,12,Day,21824,SEA,1
26,SFG,SDP,Loss,2,5,Day,41989,SF,0
24,STL,CIN,Loss,4,5,Day,45282,STL,0
26,TBR,TOR,Loss,1,3,Day,42986,TB,0
25,TEX,LAA,Loss,2,5,Day,39804,TEX,1
25,TOR,TBR,Win,3,1,Day,42986,TOR,0
25,WSN,NYM,Win,23,5,Day,36806,WSH,7
24,ATL,NYM,Loss,5,7,Night,21668,ATL,1
24,BAL,BOS,Win,5,2,Night,33489,BAL,1
25,BOS,BAL,Loss,2,5,Night,33489,BOS,0
25,CHC,PHI,Loss,2,10,Night,38567,CHC,1
24,CHW,KCR,Loss,1,6,Night,20148,CHW,0
25,CIN,PIT,Win,4,3,Night,14753,CIN,1
25,CLE,DET,Loss,1,7,Night,22045,CLE,0
25,DET,CLE,Win,7,1,Night,22045,DET,1
26,HOU,TEX,Win,6,2,Night,22556,HOU,0
24,KCR,CHW,Win,6,1,Night,20148,KC,2
27,LAD,SFG,Loss,3,4,Night,44606,LAD,0
24,MIA,TBR,Loss,2,4,Night,16096,MIA,1
27,MIL,STL,Win,7,5,Night,36339,MIL,2
25,NYM,ATL,Win,7,5,Night,21668,NYM,2
24,NYY,TOR,Loss,1,7,Night,25566,NYY,0
24,PHI,CHC,Win,10,2,Night,38567,PHI,3
25,PIT,CIN,Loss,3,4,Night,14753,PIT,3
27,SFG,LAD,Win,4,3,Night,44606,SF,2
25,STL,MIL,Loss,5,7,Night,36339,STL,4
27,TBR,MIA,Win,4,2,Night,16096,TB,0
26,TEX,HOU,Loss,2,6,Night,22556,TEX,1
26,TOR,NYY,Win,7,1,Night,25566,TOR,3
28,ARI,WSN,Win,6,3,Night,22826,ARI,3
25,ATL,NYM,Win,9,7,Night,21359,ATL,1
25,BAL,BOS,Loss,2,5,Night,32932,BAL,1
26,BOS,BAL,Win,5,2,Night,32932,BOS,2
26,CHC,PHI,Win,8,3,Night,38660,CHC,3
25,CHW,KCR,Win,6,0,Night,18604,CHW,0
26,CIN,PIT,Loss,3,12,Night,13909,CIN,1
26,CLE,DET,Loss,2,5,Night,21799,CLE,0
27,COL,SDP,Loss,2,6,Night,18910,COL,0
26,DET,CLE,Win,5,2,Night,21799,DET,1
27,HOU,TEX,Win,8,7,Night,26208,HOU,3
25,KCR,CHW,Loss,0,6,Night,18604,KC,0
28,LAA,SEA,Win,6,4,Night,15080,LAA,1
28,LAD,SFG,Win,13,5,Night,43471,LAD,1
25,MIA,TBR,Loss,1,3,Night,16011,MIA,0
28,MIL,STL,Loss,1,2,Night,38616,MIL,0
24,MIN,OAK,Win,9,1,Night,18930,MIN,6
26,NYM,ATL,Loss,7,9,Night,21359,NYM,3
25,NYY,TOR,Win,11,5,Night,30058,NYY,5
26,OAK,MIN,Loss,1,9,Night,18930,OAK,1
25,PHI,CHC,Loss,3,8,Night,38660,PHI,1
26,PIT,CIN,Win,12,3,Night,13909,PIT,1
28,SDP,COL,Win,6,2,Night,18910,SD,2
27,SEA,LAA,Loss,4,6,Night,15080,SEA,1
28,SFG,LAD,Loss,5,13,Night,43471,SF,0
26,STL,MIL,Win,2,1,Night,38616,STL,0
28,TBR,MIA,Win,3,1,Night,16011,TB,1
27,TEX,HOU,Loss,7,8,Night,26208,TEX,5
27,TOR,NYY,Loss,5,11,Night,30058,TOR,2
26,WSN,ARI,Loss,3,6,Night,22826,WSH,0
29,ARI,WSN,Loss,1,2,Night,23816,ARI,1
26,ATL,NYM,Loss,5,16,Night,22656,ATL,0
26,BAL,BOS,Loss,2,4,Night,33162,BAL,0
27,BOS,BAL,Win,4,2,Night,33162,BOS,0
27,CHC,PHI,Win,5,4,Night,39335,CHC,0
26,CHW,KCR,Loss,1,6,Night,22298,CHW,1
27,CIN,PIT,Win,7,2,Night,14297,CIN,3
27,CLE,DET,Win,3,2,Night,22663,CLE,0
28,COL,SDP,Win,11,3,Night,16487,COL,2
27,DET,CLE,Loss,2,3,Night,22663,DET,0
28,HOU,TEX,Win,10,1,Night,27439,HOU,4
26,KCR,CHW,Win,6,1,Night,22298,KC,0
29,LAA,SEA,Loss,7,8,Night,13799,LAA,2
29,LAD,SFG,Loss,1,4,Night,50215,LAD,0
26,MIA,TBR,Win,10,6,Night,12285,MIA,1
25,MIN,OAK,Win,7,4,Night,18658,MIN,1
27,NYM,ATL,Win,16,5,Night,22656,NYM,0
26,NYY,TOR,Win,8,6,Night,35559,NYY,2
27,OAK,MIN,Loss,4,7,Night,18658,OAK,1
26,PHI,CHC,Loss,4,5,Night,39335,PHI,0
27,PIT,CIN,Loss,2,7,Night,14297,PIT,1
29,SDP,COL,Loss,3,11,Night,16487,SD,1
28,SEA,LAA,Win,8,7,Night,13799,SEA,2
29,SFG,LAD,Win,4,1,Night,50215,SF,0
29,TBR,MIA,Loss,6,10,Night,12285,TB,1
28,TEX,HOU,Loss,1,10,Night,27439,TEX,0
28,TOR,NYY,Loss,6,8,Night,35559,TOR,1
27,WSN,ARI,Win,2,1,Night,23816,WSH,0
30,ARI,WSN,Loss,2,4,Day,29496,ARI,2
27,BAL,BOS,Win,8,3,Night,36563,BAL,1
28,BOS,BAL,Loss,3,8,Night,36563,BOS,1
28,CHC,PHI,Win,5,4,Day,36394,CHC,1
27,CHW,KCR,Win,8,3,Day,36525,CHW,2
28,CIN,PIT,Win,4,2,Day,17896,CIN,0
29,COL,SDP,Win,3,2,Day,16356,COL,1
29,HOU,TEX,Loss,4,10,Day,27391,HOU,1
27,KCR,CHW,Loss,3,8,Day,36525,KC,0
30,LAA,SEA,Loss,3,11,Night,15915,LAA,0
27,MIA,TBR,Loss,1,5,Night,10118,MIA,0
29,MIL,STL,Win,5,4,Night,36250,MIL,2
26,MIN,OAK,Loss,5,8,Day,19247,MIN,3
28,OAK,MIN,Win,8,5,Day,19247,OAK,1
27,PHI,CHC,Loss,4,5,Day,36394,PHI,2
28,PIT,CIN,Loss,2,4,Day,17896,PIT,0
30,SDP,COL,Loss,2,3,Day,16356,SD,0
29,SEA,LAA,Win,11,3,Night,15915,SEA,1
27,STL,MIL,Loss,4,5,Night,36250,STL,0
30,TBR,MIA,Win,5,1,Night,10118,TB,2
29,TEX,HOU,Win,10,4,Day,27391,TEX,3
28,WSN,ARI,Win,4,2,Day,29496,WSH,0
31,ARI,COL,Win,6,3,Night,30030,ARI,2
27,ATL,STL,Loss,0,10,Night,34465,ATL,0
28,BAL,CHW,Win,4,2,Night,20302,BAL,1
29,BOS,MIN,Loss,3,4,Night,28707,BOS,1
29,CHC,NYY,Loss,2,3,Day,40395,CHC,2
28,CHW,BAL,Loss,2,4,Night,20302,CHW,0
29,CIN,SFG,Win,13,3,Night,22724,CIN,0
28,CLE,KCR,Loss,1,3,Night,25722,CLE,1
30,COL,ARI,Loss,3,6,Night,30030,COL,1
28,DET,OAK,Win,7,2,Night,17519,DET,0
30,HOU,LAA,Win,7,6,Night,34556,HOU,2
28,KCR,CLE,Win,3,1,Night,25722,KC,1
31,LAA,HOU,Loss,6,7,Night,34556,LAA,2
30,LAD,SDP,Win,8,2,Night,34320,LAD,2
28,MIA,NYM,Loss,7,8,Night,25618,MIA,0
30,MIL,PIT,Loss,0,4,Night,21129,MIL,0
27,MIN,BOS,Win,4,3,Night,28707,MIN,1
28,NYM,MIA,Win,8,7,Night,25618,NYM,2
27,NYY,CHC,Win,3,2,Day,40395,NYY,1
29,OAK,DET,Loss,2,7,Night,17519,OAK,0
28,PHI,WSN,Loss,2,4,Night,20237,PHI,0
29,PIT,MIL,Win,4,0,Night,21129,PIT,1
31,SDP,LAD,Loss,2,8,Night,34320,SD,0
30,SEA,TEX,Loss,1,3,Night,26938,SEA,1
30,SFG,CIN,Loss,3,13,Night,22724,SF,1
28,STL,ATL,Win,10,0,Night,34465,STL,2
31,TBR,TOR,Loss,4,8,Night,12461,TB,2
30,TEX,SEA,Win,3,1,Night,26938,TEX,1
29,TOR,TBR,Win,8,4,Night,12461,TOR,3
29,WSN,PHI,Win,4,2,Night,20237,WSH,3
32,ARI,COL,Loss,1,9,Night,36165,ARI,0
28,ATL,STL,Loss,3,5,Night,40706,ATL,1
29,BAL,CHW,Win,6,5,Night,28718,BAL,2
30,BOS,MIN,Win,11,1,Day,30859,BOS,3
30,CHC,NYY,Loss,6,11,Night,40735,CHC,0
29,CHW,BAL,Loss,5,6,Night,28718,CHW,2
30,CIN,SFG,Win,14,2,Night,20213,CIN,3
29,CLE,KCR,Win,3,1,Day,23743,CLE,2
31,COL,ARI,Win,9,1,Night,36165,COL,2
29,DET,OAK,Loss,5,6,Night,16651,DET,0
31,HOU,LAA,Loss,1,2,Night,41097,HOU,0
29,KCR,CLE,Loss,1,3,Day,23743,KC,0
32,LAA,HOU,Win,2,1,Night,41097,LAA,0
31,LAD,SDP,Win,10,2,Night,36337,LAD,1
29,MIA,NYM,Loss,3,11,Night,33339,MIA,2
31,MIL,PIT,Loss,1,2,Night,22902,MIL,1
28,MIN,BOS,Loss,1,11,Day,30859,MIN,1
29,NYM,MIA,Win,11,3,Night,33339,NYM,0
28,NYY,CHC,Win,11,6,Night,40735,NYY,2
30,OAK,DET,Win,6,5,Night,16651,OAK,3
29,PHI,WSN,Loss,2,6,Night,21298,PHI,1
30,PIT,MIL,Win,2,1,Night,22902,PIT,0
32,SDP,LAD,Loss,2,10,Night,36337,SD,1
31,SEA,TEX,Win,8,2,Night,36044,SEA,0
31,SFG,CIN,Loss,2,14,Night,20213,SF,0
29,STL,ATL,Win,5,3,Night,40706,STL,2
32,TBR,TOR,Win,6,1,Day,12035,TB,2
31,TEX,SEA,Loss,2,8,Night,36044,TEX,2
30,TOR,TBR,Loss,1,6,Day,12035,TOR,1
30,WSN,PHI,Win,6,2,Night,21298,WSH,2
33,ARI,COL,Loss,2,5,Day,39175,ARI,0
29,ATL,STL,Loss,4,6,Day,40200,ATL,1
30,BAL,CHW,Win,4,0,Day,31806,BAL,0
31,BOS,MIN,Win,17,6,Day,31763,BOS,5
31,CHC,NYY,Loss,4,5,Night,40584,CHC,1
30,CHW,BAL,Loss,0,4,Day,31806,CHW,0
31,CIN,SFG,Win,4,0,Day,21142,CIN,2
30,CLE,KCR,Win,1,0,Day,25754,CLE,0
32,COL,ARI,Win,5,2,Day,39175,COL,3
30,DET,OAK,Loss,6,8,Day,23227,DET,1
32,HOU,LAA,Win,5,3,Day,38385,HOU,2
30,KCR,CLE,Loss,0,1,Day,25754,KC,0
33,LAA,HOU,Loss,3,5,Day,38385,LAA,2
30,MIA,NYM,Win,7,0,Day,39197,MIA,3
32,MIL,PIT,Win,6,2,Day,25108,MIL,3
29,MIN,BOS,Loss,6,17,Day,31763,MIN,1
30,NYM,MIA,Loss,0,7,Day,39197,NYM,0
29,NYY,CHC,Win,5,4,Night,40584,NYY,1
31,OAK,DET,Win,8,6,Day,23227,OAK,2
30,PHI,WSN,Win,6,5,Day,30464,PHI,1
31,PIT,MIL,Loss,2,6,Day,25108,PIT,1
32,SEA,TEX,Win,4,3,Day,32518,SEA,1
32,SFG,CIN,Loss,0,4,Day,21142,SF,0
30,STL,ATL,Win,6,4,Day,40200,STL,3
33,TBR,TOR,Loss,1,2,Day,15068,TB,0
32,TEX,SEA,Loss,3,4,Day,32518,TEX,0
31,TOR,TBR,Win,2,1,Day,15068,TOR,1
31,WSN,PHI,Loss,5,6,Day,30464,WSH,2
31,BAL,WSN,Win,6,4,Night,23525,BAL,3
32,CIN,NYY,Loss,4,10,Night,25960,CIN,1
31,CLE,TOR,Loss,2,4,Night,40014,CLE,0
31,KCR,TBR,Win,7,3,Night,12826,KC,1
34,LAA,OAK,Loss,2,3,Night,10292,LAA,1
32,LAD,PIT,Win,12,1,Night,37314,LAD,2
31,MIA,STL,Loss,4,9,Night,16750,MIA,3
31,NYM,SFG,Win,4,3,Night,28453,NYM,0
30,NYY,CIN,Win,10,4,Night,25960,NYY,2
32,OAK,LAA,Win,3,2,Night,10292,OAK,3
32,PIT,LAD,Loss,1,12,Night,37314,PIT,0
33,SDP,TEX,Win,5,1,Night,17756,SD,3
33,SFG,NYM,Loss,3,4,Night,28453,SF,2
31,STL,MIA,Win,9,4,Night,16750,STL,0
34,TBR,KCR,Loss,3,7,Night,12826,TB,1
33,TEX,SDP,Loss,1,5,Night,17756,TEX,1
32,TOR,CLE,Win,4,2,Night,40014,TOR,1
32,WSN,BAL,Loss,4,6,Night,23525,WSH,1
34,ARI,DET,Loss,3,7,Night,20445,ARI,0
30,ATL,HOU,Loss,3,8,Night,28724,ATL,0
32,BAL,WSN,Win,5,4,Night,26348,BAL,2
32,BOS,MIL,Loss,7,11,Night,22524,BOS,1
32,CHC,COL,Loss,4,10,Day,34779,CHC,0
33,CHC,COL,Win,8,1,Night,36563,CHC,2
31,CHW,MIN,Loss,2,7,Night,14498,CHW,0
